,date_time,locations,east,north,east_g,north_g
1038,2023-10-13 15:07:00,Kissufim,3829278,3681487,3834228,3698813
1039,2023-10-12 17:54:00,Kissufim,3829278,3681487,3832737,3699762
1040,2023-10-12 17:32:00,Kissufim,3829278,3681487,3832224,3698473
1041,2023-10-12 17:15:00,Kissufim,3829278,3681487,3836349,3701065
1042,2023-10-12 11:30:00,Kissufim,3829278,3681487,3834696,3701073
1043,2023-10-12 09:47:00,Kissufim,3829278,3681487,3835719,3703579
1044,2023-10-12 09:35:00,Kissufim,3829278,3681487,3833683,3697962
1045,2023-10-11 16:33:00,Kissufim,3829278,3681487,3832209,3698220
1046,2023-10-11 16:19:00,Kissufim,3829278,3681487,3838453,3702648
1047,2023-10-11 16:01:00,Kissufim,3829278,3681487,3837311,3701055
1048,2023-10-10 17:58:00,Kissufim,3829278,3681487,3836399,3701170
1049,2023-10-10 14:51:00,Kissufim,3829278,3681487,3836192,3703561
1050,2023-10-10 10:09:00,Kissufim,3829278,3681487,3835893,3702555
1051,2023-10-19 22:58:00,Rishon LeZion - West,3874151,3757941,3835440,3699123
1052,2023-10-19 20:31:00,Rishon LeZion - West,3874151,3757941,3837797,3702428
1053,2023-10-18 22:00:00,Rishon LeZion - West,3874151,3757941,3835865,3700523
1054,2023-10-18 19:30:00,Rishon LeZion - West,3874151,3757941,3836328,3700900
1055,2023-10-17 19:59:00,Rishon LeZion - West,3874151,3757941,3835732,3704410
1056,2023-10-17 19:32:00,Rishon LeZion - West,3874151,3757941,3837551,3702080
1057,2023-10-17 19:01:00,Rishon LeZion - West,3874151,3757941,3833280,3697178
1058,2023-10-17 18:31:00,Rishon LeZion - West,3874151,3757941,3834587,3700486
1059,2023-10-17 18:05:00,Rishon LeZion - West,3874151,3757941,3836108,3702405
1060,2023-10-17 13:37:00,Rishon LeZion - West,3874151,3757941,3838515,3701814
1061,2023-10-16 21:42:00,Rishon LeZion - West,3874151,3757941,3836324,3703403
1062,2023-10-16 17:18:00,Rishon LeZion - West,3874151,3757941,3832416,3700029
1063,2023-10-16 16:46:00,Rishon LeZion - West,3874151,3757941,3833423,3697685
1064,2023-10-15 18:55:00,Rishon LeZion - West,3874151,3757941,3832045,3698762
1065,2023-10-14 21:00:00,Rishon LeZion - West,3874151,3757941,3834423,3701597
1066,2023-10-14 11:30:00,Rishon LeZion - West,3874151,3757941,3837287,3703886
1067,2023-10-13 21:59:00,Rishon LeZion - West,3874151,3757941,3832434,3698700
1068,2023-10-13 17:00:00,Rishon LeZion - West,3874151,3757941,3833548,3698001
1069,2023-10-11 16:17:00,Rishon LeZion - West,3874151,3757941,3837269,3701263
1070,2023-10-11 15:26:00,Rishon LeZion - West,3874151,3757941,3834884,3701475
1071,2023-10-10 15:38:00,Rishon LeZion - West,3874151,3757941,3834053,3702115
1072,2023-10-10 15:22:00,Rishon LeZion - West,3874151,3757941,3838610,3701906
1073,2023-10-19 22:58:00,Holon,3872514,3765389,3836042,3699923
1074,2023-10-19 20:31:00,Holon,3872514,3765389,3837482,3702548
1075,2023-10-19 14:33:00,Holon,3872514,3765389,3833739,3699442
1076,2023-10-18 22:00:00,Holon,3872514,3765389,3833937,3702063
1077,2023-10-18 19:29:00,Holon,3872514,3765389,3834922,3703174
1078,2023-10-17 19:59:00,Holon,3872514,3765389,3837385,3702732
1079,2023-10-17 19:32:00,Holon,3872514,3765389,3835328,3701811
1080,2023-10-17 19:01:00,Holon,3872514,3765389,3838824,3702261
1081,2023-10-17 18:05:00,Holon,3872514,3765389,3832967,3700699
1082,2023-10-16 21:42:00,Holon,3872514,3765389,3837909,3701971
1083,2023-10-16 20:00:00,Holon,3872514,3765389,3834959,3701585
1084,2023-10-16 17:16:00,Holon,3872514,3765389,3835016,3699382
1085,2023-10-16 16:44:00,Holon,3872514,3765389,3836742,3701750
1086,2023-10-15 18:55:00,Holon,3872514,3765389,3837243,3702704
1087,2023-10-14 21:00:00,Holon,3872514,3765389,3836589,3701496
1088,2023-10-14 11:30:00,Holon,3872514,3765389,3833335,3698978
1089,2023-10-13 21:59:00,Holon,3872514,3765389,3837202,3700860
1090,2023-10-13 17:00:00,Holon,3872514,3765389,3834183,3700586
1091,2023-10-11 16:15:00,Holon,3872514,3765389,3833413,3698724
1092,2023-10-11 15:26:00,Holon,3872514,3765389,3834908,3700096
1093,2023-10-10 15:37:00,Holon,3872514,3765389,3836522,3704269
1094,2023-10-10 15:22:00,Holon,3872514,3765389,3833845,3697976
1095,2023-10-19 22:58:00,Bat Yam,3868673,3765299,3835325,3699395
1096,2023-10-19 20:31:00,Bat Yam,3868673,3765299,3834393,3702624
1097,2023-10-18 22:00:00,Bat Yam,3868673,3765299,3836301,3702009
1098,2023-10-18 19:29:00,Bat Yam,3868673,3765299,3836561,3701000
1099,2023-10-17 19:32:00,Bat Yam,3868673,3765299,3837583,3701568
1100,2023-10-17 19:01:00,Bat Yam,3868673,3765299,3837681,3701999
1101,2023-10-16 21:42:00,Bat Yam,3868673,3765299,3833477,3700534
1102,2023-10-16 20:00:00,Bat Yam,3868673,3765299,3834831,3699125
1103,2023-10-16 17:18:00,Bat Yam,3868673,3765299,3832796,3700454
1104,2023-10-16 16:46:00,Bat Yam,3868673,3765299,3837224,3700516
1105,2023-10-15 18:55:00,Bat Yam,3868673,3765299,3837052,3700373
1106,2023-10-14 21:00:00,Bat Yam,3868673,3765299,3837355,3703305
1107,2023-10-14 11:30:00,Bat Yam,3868673,3765299,3833959,3699890
1108,2023-10-13 17:00:00,Bat Yam,3868673,3765299,3837772,3701224
1109,2023-10-11 16:15:00,Bat Yam,3868673,3765299,3835146,3698769
1110,2023-10-10 15:22:00,Bat Yam,3868673,3765299,3836322,3703189
1111,2023-10-19 22:58:00,Tel Aviv - City Center,3871022,3773618,3834981,3700476
1112,2023-10-19 14:32:00,Tel Aviv - City Center,3871022,3773618,3833831,3700433
1113,2023-10-18 20:31:00,Tel Aviv - City Center,3871022,3773618,3837444,3702124
1114,2023-10-18 19:29:00,Tel Aviv - City Center,3871022,3773618,3834332,3700961
1115,2023-10-17 19:59:00,Tel Aviv - City Center,3871022,3773618,3833297,3697071
1116,2023-10-16 21:42:00,Tel Aviv - City Center,3871022,3773618,3832530,3698844
1117,2023-10-16 19:59:00,Tel Aviv - City Center,3871022,3773618,3834705,3698894
1118,2023-10-16 16:44:00,Tel Aviv - City Center,3871022,3773618,3833516,3699966
1119,2023-10-15 13:55:00,Tel Aviv - City Center,3871022,3773618,3836225,3701174
1120,2023-10-14 21:00:00,Tel Aviv - City Center,3871022,3773618,3834095,3700726
1121,2023-10-13 21:59:00,Tel Aviv - City Center,3871022,3773618,3834369,3698592
1122,2023-10-13 17:00:00,Tel Aviv - City Center,3871022,3773618,3833291,3698837
1123,2023-10-10 16:44:00,Tel Aviv - City Center,3871022,3773618,3838492,3701572
1124,2023-10-10 15:47:00,Tel Aviv - City Center,3871022,3773618,3834393,3700440
1125,2023-10-10 15:22:00,Tel Aviv - City Center,3871022,3773618,3837518,3703766
1126,2023-10-19 22:58:00,Tel Aviv - South and Jaffa,3869282,3769791,3835807,3699588
1127,2023-10-18 22:00:00,Tel Aviv - South and Jaffa,3869282,3769791,3837890,3703009
1128,2023-10-18 19:29:00,Tel Aviv - South and Jaffa,3869282,3769791,3836116,3701853
1129,2023-10-17 19:32:00,Tel Aviv - South and Jaffa,3869282,3769791,3835014,3699011
1130,2023-10-16 21:42:00,Tel Aviv - South and Jaffa,3869282,3769791,3835846,3702492
1131,2023-10-16 19:59:00,Tel Aviv - South and Jaffa,3869282,3769791,3835097,3699006
1132,2023-10-16 17:16:00,Tel Aviv - South and Jaffa,3869282,3769791,3833425,3700339
1133,2023-10-16 16:44:00,Tel Aviv - South and Jaffa,3869282,3769791,3834448,3698764
1134,2023-10-15 18:55:00,Tel Aviv - South and Jaffa,3869282,3769791,3837817,3702574
1135,2023-10-14 21:00:00,Tel Aviv - South and Jaffa,3869282,3769791,3834225,3702019
1136,2023-10-14 11:30:00,Tel Aviv - South and Jaffa,3869282,3769791,3834655,3701555
1137,2023-10-13 17:00:00,Tel Aviv - South and Jaffa,3869282,3769791,3835473,3702613
1138,2023-10-11 16:15:00,Tel Aviv - South and Jaffa,3869282,3769791,3836224,3703331
1139,2023-10-10 16:44:00,Tel Aviv - South and Jaffa,3869282,3769791,3833274,3700233
1140,2023-10-10 15:22:00,Tel Aviv - South and Jaffa,3869282,3769791,3834081,3701838
1141,2023-10-19 20:47:00,Holit,3821302,3662728,3835490,3702145
1142,2023-10-19 15:51:00,Holit,3821302,3662728,3835452,3702719
1143,2023-10-16 12:29:00,Holit,3821302,3662728,3834645,3700940
1144,2023-10-15 17:20:00,Holit,3821302,3662728,3836349,3703160
1145,2023-10-14 21:00:00,Holit,3821302,3662728,3836166,3700429
1146,2023-10-14 17:55:00,Holit,3821302,3662728,3834633,3699621
1147,2023-10-13 13:03:00,Holit,3821302,3662728,3838146,3701702
1148,2023-10-11 16:45:00,Holit,3821302,3662728,3834291,3701058
1149,2023-10-11 16:19:00,Holit,3821302,3662728,3836084,3700321
1150,2023-10-10 10:48:00,Holit,3821302,3662728,3836791,3701510
1151,2023-10-19 20:47:00,Sufa,3822933,3663737,3838376,3702570
1152,2023-10-19 15:51:00,Sufa,3822933,3663737,3834891,3699771
1153,2023-10-18 16:05:00,Sufa,3822933,3663737,3835354,3703768
1154,2023-10-16 18:02:00,Sufa,3822933,3663737,3835223,3700421
1155,2023-10-16 12:29:00,Sufa,3822933,3663737,3835508,3701360
1156,2023-10-15 17:20:00,Sufa,3822933,3663737,3834319,3700005
1157,2023-10-14 21:01:00,Sufa,3822933,3663737,3837122,3701663
1158,2023-10-14 17:54:00,Sufa,3822933,3663737,3832952,3698024
1159,2023-10-13 13:03:00,Sufa,3822933,3663737,3832993,3698260
1160,2023-10-11 16:45:00,Sufa,3822933,3663737,3836873,3704184
1161,2023-10-11 16:37:00,Sufa,3822933,3663737,3837285,3703117
1162,2023-10-11 16:19:00,Sufa,3822933,3663737,3839163,3702342
1163,2023-10-10 17:12:00,Sufa,3822933,3663737,3839237,3702242
1164,2023-10-10 10:48:00,Sufa,3822933,3663737,3832684,3699687
1165,2023-10-19 20:44:00,Pri Gan,3824485,3661616,3831798,3698764
1166,2023-10-15 17:20:00,Pri Gan,3824485,3661616,3834946,3698975
1167,2023-10-10 17:12:00,Pri Gan,3824485,3661616,3834928,3703166
1168,2023-10-10 10:48:00,Pri Gan,3824485,3661616,3833986,3698915
1169,2023-10-19 20:44:00,Nir Itzhak,3824571,3663442,3834875,3703123
1170,2023-10-16 18:02:00,Nir Itzhak,3824571,3663442,3835078,3700815
1171,2023-10-15 17:20:00,Nir Itzhak,3824571,3663442,3836988,3701778
1172,2023-10-11 16:45:00,Nir Itzhak,3824571,3663442,3834746,3698846
1173,2023-10-11 16:19:00,Nir Itzhak,3824571,3663442,3835041,3703336
1174,2023-10-10 17:12:00,Nir Itzhak,3824571,3663442,3834974,3701447
1175,2023-10-10 10:48:00,Nir Itzhak,3824571,3663442,3838633,3702180
1176,2023-10-19 20:32:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3834984,3699760
1177,2023-10-15 21:32:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3833484,3699282
1178,2023-10-13 21:00:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3836013,3704290
1179,2023-10-12 17:30:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3832713,3698070
1180,2023-10-11 18:01:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3835189,3699429
1181,2023-10-11 15:59:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3832978,3697332
1182,2023-10-10 15:23:00,Ashdod - Northern Industrial Zone and port,3857812,3737660,3832415,3699245
1183,2023-10-19 20:31:00,Yavne,3866684,3746960,3836195,3703751
1184,2023-10-17 21:59:00,Yavne,3866684,3746960,3832952,3699254
1185,2023-10-17 18:32:00,Yavne,3866684,3746960,3835043,3700201
1186,2023-10-10 15:23:00,Yavne,3866684,3746960,3836165,3701613
1187,2023-10-19 20:31:00,Gan Sorek,3869279,3755963,3833717,3700443
1188,2023-10-17 21:59:00,Gan Sorek,3869279,3755963,3834274,3700607
1189,2023-10-17 18:31:00,Gan Sorek,3869279,3755963,3833100,3698978
1190,2023-10-17 18:06:00,Gan Sorek,3869279,3755963,3837296,3703289
1191,2023-10-17 13:37:00,Gan Sorek,3869279,3755963,3835240,3699142
1192,2023-10-16 21:43:00,Gan Sorek,3869279,3755963,3838322,3701828
1193,2023-10-14 11:31:00,Gan Sorek,3869279,3755963,3832919,3699743
1194,2023-10-10 15:22:00,Gan Sorek,3869279,3755963,3835477,3700538
1195,2023-10-19 17:32:00,Beer Sheva - West,3872445,3665533,3833242,3698253
1196,2023-10-18 15:04:00,Beer Sheva - West,3872445,3665533,3837227,3702342
1197,2023-10-17 11:34:00,Beer Sheva - West,3872445,3665533,3833474,3698231
1198,2023-10-16 13:41:00,Beer Sheva - West,3872445,3665533,3834257,3700821
1199,2023-10-14 14:00:00,Beer Sheva - West,3872445,3665533,3836283,3702220
1200,2023-10-12 20:13:00,Beer Sheva - West,3872445,3665533,3834358,3700276
1201,2023-10-12 20:03:00,Beer Sheva - West,3872445,3665533,3834293,3700429
1202,2023-10-11 18:01:00,Beer Sheva - West,3872445,3665533,3836129,3702962
1203,2023-10-10 16:30:00,Beer Sheva - West,3872445,3665533,3835886,3701989
1204,2023-10-19 17:31:00,Carmit,3884695,3675965,3837414,3702674
1205,2023-10-19 17:31:00,Kramim,3887041,3676132,3835516,3700371
1206,2023-10-19 17:31:00,Lakiya,3881290,3675014,3837505,3701131
1207,2023-10-19 16:31:00,Lakiya,3881290,3675014,3837156,3703372
1208,2023-10-14 14:01:00,Lakiya,3881290,3675014,3834853,3701960
1209,2023-10-12 20:18:00,Lakiya,3881290,3675014,3833831,3699604
1210,2023-10-12 20:12:00,Lakiya,3881290,3675014,3837982,3702378
1211,2023-10-12 20:03:00,Lakiya,3881290,3675014,3836857,3703914
1212,2023-10-10 12:39:00,Lakiya,3881290,3675014,3836289,3701371
1213,2023-10-19 17:31:00,Omer,3879332,3667139,3833773,3697492
1214,2023-10-14 14:01:00,Omer,3879332,3667139,3834792,3701093
1215,2023-10-12 20:03:00,Omer,3879332,3667139,3834207,3701783
1216,2023-10-10 12:39:00,Omer,3879332,3667139,3839398,3702350
1217,2023-10-19 17:31:00,Beer Sheva - North,3872445,3665533,3838486,3702042
1218,2023-10-17 11:34:00,Beer Sheva - North,3872445,3665533,3837781,3702865
1219,2023-10-14 14:00:00,Beer Sheva - North,3872445,3665533,3834449,3698988
1220,2023-10-12 20:18:00,Beer Sheva - North,3872445,3665533,3835710,3703524
1221,2023-10-10 12:39:00,Beer Sheva - North,3872445,3665533,3836529,3704069
1222,2023-10-19 17:31:00,Beer Sheva - East,3872445,3665533,3835520,3702841
1223,2023-10-19 16:31:00,Beer Sheva - East,3872445,3665533,3835995,3700653
1224,2023-10-16 13:41:00,Beer Sheva - East,3872445,3665533,3835785,3700263
1225,2023-10-14 14:00:00,Beer Sheva - East,3872445,3665533,3833207,3700761
1226,2023-10-12 20:03:00,Beer Sheva - East,3872445,3665533,3835445,3704017
1227,2023-10-19 17:30:00,Umm Batin,3883149,3668742,3835947,3702606
1228,2023-10-19 16:30:00,Umm Batin,3883149,3668742,3833351,3699452
1229,2023-10-12 20:03:00,Umm Batin,3883149,3668742,3832846,3697746
1230,2023-10-10 16:30:00,Umm Batin,3883149,3668742,3835045,3702592
1231,2023-10-19 17:30:00,Tel Sheva,3880730,3664943,3834433,3700644
1232,2023-10-19 16:30:00,Tel Sheva,3880730,3664943,3833931,3698222
1233,2023-10-17 11:34:00,Tel Sheva,3880730,3664943,3837792,3701322
1234,2023-10-10 16:30:00,Tel Sheva,3880730,3664943,3834991,3698959
1235,2023-10-19 16:31:00,Beer Sheva - South,3872445,3665533,3832760,3699506
1236,2023-10-18 15:04:00,Beer Sheva - South,3872445,3665533,3837604,3700810
1237,2023-10-16 13:41:00,Beer Sheva - South,3872445,3665533,3836228,3699723
1238,2023-10-14 14:01:00,Beer Sheva - South,3872445,3665533,3838161,3703325
1239,2023-10-12 20:13:00,Beer Sheva - South,3872445,3665533,3835748,3702682
1240,2023-10-12 20:04:00,Beer Sheva - South,3872445,3665533,3837717,3701038
1241,2023-10-11 18:01:00,Beer Sheva - South,3872445,3665533,3833307,3699006
1242,2023-10-10 16:30:00,Beer Sheva - South,3872445,3665533,3833997,3699726
1243,2023-10-19 16:30:00,Segev Shalom,3878334,3658537,3837289,3701922
1244,2023-10-16 13:41:00,Segev Shalom,3878334,3658537,3835414,3701664
1245,2023-10-12 20:03:00,Segev Shalom,3878334,3658537,3834809,3702728
1246,2023-10-19 16:30:00,Nevatim,3883101,3661322,3833345,3697238
1247,2023-10-10 16:30:00,Nevatim,3883101,3661322,3834976,3699722
1248,2023-10-19 16:02:00,Ein HaShlosha,3829777,3678512,3832787,3700099
1249,2023-10-18 15:42:00,Ein HaShlosha,3829777,3678512,3837130,3701528
1250,2023-10-17 16:23:00,Ein HaShlosha,3829777,3678512,3833009,3700716
1251,2023-10-17 15:52:00,Ein HaShlosha,3829777,3678512,3834259,3700995
1252,2023-10-17 10:11:00,Ein HaShlosha,3829777,3678512,3835625,3699649
1253,2023-10-16 21:00:00,Ein HaShlosha,3829777,3678512,3835841,3704611
1254,2023-10-16 19:41:00,Ein HaShlosha,3829777,3678512,3833874,3697928
1255,2023-10-16 19:38:00,Ein HaShlosha,3829777,3678512,3838745,3702467
1256,2023-10-16 14:32:00,Ein HaShlosha,3829777,3678512,3833758,3700462
1257,2023-10-15 17:06:00,Ein HaShlosha,3829777,3678512,3838415,3701795
1258,2023-10-14 14:41:00,Ein HaShlosha,3829777,3678512,3833770,3700206
1259,2023-10-14 14:33:00,Ein HaShlosha,3829777,3678512,3838325,3703194
1260,2023-10-13 13:02:00,Ein HaShlosha,3829777,3678512,3834107,3700867
1261,2023-10-12 15:50:00,Ein HaShlosha,3829777,3678512,3838059,3702446
1262,2023-10-12 09:35:00,Ein HaShlosha,3829777,3678512,3837547,3700937
1263,2023-10-11 16:01:00,Ein HaShlosha,3829777,3678512,3833387,3697100
1264,2023-10-11 13:43:00,Ein HaShlosha,3829777,3678512,3833772,3697889
1265,2023-10-10 17:58:00,Ein HaShlosha,3829777,3678512,3832747,3699159
1266,2023-10-10 10:09:00,Ein HaShlosha,3829777,3678512,3832937,3699445
1267,2023-10-19 16:02:00,Nirim,3828732,3676427,3836875,3703438
1268,2023-10-18 15:42:00,Nirim,3828732,3676427,3832522,3699876
1269,2023-10-17 10:11:00,Nirim,3828732,3676427,3835678,3700711
1270,2023-10-16 19:41:00,Nirim,3828732,3676427,3835921,3702491
1271,2023-10-16 19:38:00,Nirim,3828732,3676427,3834451,3699967
1272,2023-10-16 15:45:00,Nirim,3828732,3676427,3838685,3701721
1273,2023-10-15 17:04:00,Nirim,3828732,3676427,3835206,3703309
1274,2023-10-14 15:24:00,Nirim,3828732,3676427,3836846,3701753
1275,2023-10-14 13:42:00,Nirim,3828732,3676427,3833370,3698383
1276,2023-10-14 12:54:00,Nirim,3828732,3676427,3835897,3704300
1277,2023-10-14 11:03:00,Nirim,3828732,3676427,3836746,3703259
1278,2023-10-13 13:02:00,Nirim,3828732,3676427,3836373,3700700
1279,2023-10-13 12:14:00,Nirim,3828732,3676427,3836299,3701213
1280,2023-10-12 15:50:00,Nirim,3828732,3676427,3836927,3702452
1281,2023-10-12 09:35:00,Nirim,3828732,3676427,3836073,3699487
1282,2023-10-11 16:16:00,Nirim,3828732,3676427,3835027,3700414
1283,2023-10-11 08:43:00,Nirim,3828732,3676427,3837756,3701327
1284,2023-10-10 17:58:00,Nirim,3828732,3676427,3837202,3704006
1285,2023-10-19 14:39:00,Kfar Maimon and Tushia,3845121,3689097,3835174,3699944
1286,2023-10-17 16:04:00,Kfar Maimon and Tushia,3845121,3689097,3834204,3701407
1287,2023-10-11 18:01:00,Kfar Maimon and Tushia,3845121,3689097,3832667,3699850
1288,2023-10-19 14:39:00,Sharsheret,3851947,3685373,3834828,3698574
1289,2023-10-09 18:56:00,Sharsheret,3851947,3685373,3835469,3699808
1290,2023-10-19 14:39:00,Shibolim,3852561,3684337,3833034,3700597
1291,2023-10-19 14:39:00,Maagalim,3851458,3684658,3833606,3699557
1292,2023-10-19 14:39:00,Givolim,3850967,3684494,3837554,3703223
1293,2023-10-19 14:39:00,Melilot,3851102,3683594,3835245,3702298
1294,2023-10-19 14:39:00,Tkuma,3849215,3691138,3837826,3701804
1295,2023-10-11 18:01:00,Tkuma,3849215,3691138,3835952,3702722
1296,2023-10-19 14:39:00,Beit HaGdi,3853809,3689021,3835474,3702602
1297,2023-10-17 16:04:00,Beit HaGdi,3853809,3689021,3837876,3701424
1298,2023-10-19 14:39:00,Zimrat and Shuva,3846343,3691049,3837473,3703511
1299,2023-10-13 22:55:00,Zimrat and Shuva,3846343,3691049,3837206,3701293
1300,2023-10-13 13:54:00,Zimrat and Shuva,3846343,3691049,3834506,3701890
1301,2023-10-11 18:01:00,Zimrat and Shuva,3846343,3691049,3834414,3702497
1302,2023-10-10 22:44:00,Zimrat and Shuva,3846343,3691049,3831903,3699347
1303,2023-10-10 22:34:00,Zimrat and Shuva,3846343,3691049,3835090,3700167
1304,2023-10-19 14:39:00,Netivot,3851126,3687832,3835826,3701974
1305,2023-10-17 16:04:00,Netivot,3851126,3687832,3836664,3703098
1306,2023-10-12 19:26:00,Netivot,3851126,3687832,3836271,3703880
1307,2023-10-11 18:01:00,Netivot,3851126,3687832,3837144,3700846
1308,2023-10-19 14:33:00,Ganot,3876799,3765700,3834192,3699773
1309,2023-10-17 20:00:00,Ganot,3876799,3765700,3834424,3699350
1310,2023-10-17 19:32:00,Ganot,3876799,3765700,3833078,3699820
1311,2023-10-17 18:05:00,Ganot,3876799,3765700,3836816,3701457
1312,2023-10-16 21:42:00,Ganot,3876799,3765700,3837154,3702255
1313,2023-10-16 16:46:00,Ganot,3876799,3765700,3833282,3700301
1314,2023-10-15 18:55:00,Ganot,3876799,3765700,3833339,3700141
1315,2023-10-14 11:30:00,Ganot,3876799,3765700,3831895,3698677
1316,2023-10-13 21:59:00,Ganot,3876799,3765700,3835820,3704201
1317,2023-10-10 15:37:00,Ganot,3876799,3765700,3833406,3700806
1318,2023-10-19 14:33:00,Mishmar HaShiva,3876405,3764740,3833550,3699589
1319,2023-10-17 22:01:00,Mishmar HaShiva,3876405,3764740,3833940,3701219
1320,2023-10-17 20:00:00,Mishmar HaShiva,3876405,3764740,3835347,3701034
1321,2023-10-17 19:32:00,Mishmar HaShiva,3876405,3764740,3836446,3702725
1322,2023-10-17 18:05:00,Mishmar HaShiva,3876405,3764740,3836067,3703936
1323,2023-10-16 21:42:00,Mishmar HaShiva,3876405,3764740,3837843,3703370
1324,2023-10-16 16:46:00,Mishmar HaShiva,3876405,3764740,3837048,3701983
1325,2023-10-15 18:55:00,Mishmar HaShiva,3876405,3764740,3835485,3703246
1326,2023-10-14 11:30:00,Mishmar HaShiva,3876405,3764740,3831762,3698934
1327,2023-10-13 21:59:00,Mishmar HaShiva,3876405,3764740,3837683,3701762
1328,2023-10-10 15:37:00,Mishmar HaShiva,3876405,3764740,3832493,3697926
1329,2023-10-19 14:33:00,Beit Dagan,3877208,3763634,3832160,3699505
1330,2023-10-17 22:01:00,Beit Dagan,3877208,3763634,3835729,3703930
1331,2023-10-17 19:59:00,Beit Dagan,3877208,3763634,3835795,3704628
1332,2023-10-17 19:01:00,Beit Dagan,3877208,3763634,3831999,3699464
1333,2023-10-17 18:05:00,Beit Dagan,3877208,3763634,3833594,3701150
1334,2023-10-16 21:42:00,Beit Dagan,3877208,3763634,3837503,3701693
1335,2023-10-16 16:46:00,Beit Dagan,3877208,3763634,3835766,3700224
1336,2023-10-15 18:56:00,Beit Dagan,3877208,3763634,3831959,3698451
1337,2023-10-14 11:30:00,Beit Dagan,3877208,3763634,3835054,3699120
1338,2023-10-10 15:37:00,Beit Dagan,3877208,3763634,3836954,3702265
1339,2023-10-19 14:33:00,Rishon LeZion - East,3874151,3757941,3834650,3699475
1340,2023-10-17 22:01:00,Rishon LeZion - East,3874151,3757941,3834765,3701634
1341,2023-10-17 19:32:00,Rishon LeZion - East,3874151,3757941,3832900,3697570
1342,2023-10-17 19:01:00,Rishon LeZion - East,3874151,3757941,3836707,3701155
1343,2023-10-17 18:31:00,Rishon LeZion - East,3874151,3757941,3834957,3698708
1344,2023-10-17 18:05:00,Rishon LeZion - East,3874151,3757941,3835487,3699218
1345,2023-10-17 13:37:00,Rishon LeZion - East,3874151,3757941,3837203,3701289
1346,2023-10-16 21:42:00,Rishon LeZion - East,3874151,3757941,3833368,3700278
1347,2023-10-15 18:56:00,Rishon LeZion - East,3874151,3757941,3833917,3701469
1348,2023-10-14 11:30:00,Rishon LeZion - East,3874151,3757941,3837205,3703456
1349,2023-10-13 21:59:00,Rishon LeZion - East,3874151,3757941,3832590,3699327
1350,2023-10-11 19:49:00,Rishon LeZion - East,3874151,3757941,3835049,3699863
1351,2023-10-11 15:27:00,Rishon LeZion - East,3874151,3757941,3834712,3702240
1352,2023-10-10 15:37:00,Rishon LeZion - East,3874151,3757941,3831907,3698970
1353,2023-10-10 15:24:00,Rishon LeZion - East,3874151,3757941,3837962,3701596
1354,2023-10-19 14:33:00,Mikveh Israel,3872062,3767407,3835872,3701766
1355,2023-10-18 22:00:00,Mikveh Israel,3872062,3767407,3836555,3703054
1356,2023-10-17 20:00:00,Mikveh Israel,3872062,3767407,3836725,3703067
1357,2023-10-17 19:32:00,Mikveh Israel,3872062,3767407,3835337,3703933
1358,2023-10-16 21:42:00,Mikveh Israel,3872062,3767407,3836349,3700680
1359,2023-10-16 20:00:00,Mikveh Israel,3872062,3767407,3835115,3698697
1360,2023-10-16 17:16:00,Mikveh Israel,3872062,3767407,3838147,3702905
1361,2023-10-16 16:44:00,Mikveh Israel,3872062,3767407,3837274,3700569
1362,2023-10-15 18:56:00,Mikveh Israel,3872062,3767407,3836516,3704484
1363,2023-10-14 21:01:00,Mikveh Israel,3872062,3767407,3834912,3702336
1364,2023-10-10 15:22:00,Mikveh Israel,3872062,3767407,3834499,3698239
1365,2023-10-19 14:32:00,Hemed,3878512,3765673,3835469,3702143
1366,2023-10-17 19:59:00,Hemed,3878512,3765673,3832634,3697827
1367,2023-10-17 19:32:00,Hemed,3878512,3765673,3832569,3699031
1368,2023-10-16 21:42:00,Hemed,3878512,3765673,3835303,3701083
1369,2023-10-16 16:46:00,Hemed,3878512,3765673,3835758,3702191
1370,2023-10-15 18:55:00,Hemed,3878512,3765673,3835583,3701689
1371,2023-10-14 17:02:00,Hemed,3878512,3765673,3833410,3697487
1372,2023-10-14 11:30:00,Hemed,3878512,3765673,3837545,3702047
1373,2023-10-10 15:37:00,Hemed,3878512,3765673,3837269,3702665
1374,2023-10-19 14:32:00,Azor,3874796,3766325,3835397,3699334
1375,2023-10-18 22:00:00,Azor,3874796,3766325,3837091,3700696
1376,2023-10-17 19:59:00,Azor,3874796,3766325,3833340,3697308
1377,2023-10-17 19:32:00,Azor,3874796,3766325,3836809,3700057
1378,2023-10-17 19:02:00,Azor,3874796,3766325,3834569,3701078
1379,2023-10-16 21:42:00,Azor,3874796,3766325,3832587,3699448
1380,2023-10-16 17:16:00,Azor,3874796,3766325,3838580,3702259
1381,2023-10-16 16:45:00,Azor,3874796,3766325,3836638,3702271
1382,2023-10-15 18:55:00,Azor,3874796,3766325,3836972,3704179
1383,2023-10-14 21:01:00,Azor,3874796,3766325,3835997,3703843
1384,2023-10-14 11:30:00,Azor,3874796,3766325,3836297,3703685
